Product Link,Title,Category,Price,Color,Size,Description,Pictures
https://www.yoox.com/us/49846416GA/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,EMPORIO ARMANI,BLAZERS,$244,Navy,"36, 40, 42","Multipockets, Button closing, Solid color, Lapel collar, Long sleeves","https://www.yoox.com/images/items/49/49846416GA_10_f.jpg, https://www.yoox.com/images/items/49/49846416GA_10_r.jpg, https://www.yoox.com/images/items/49/49846416GA_10_d.jpg, https://www.yoox.com/images/items/49/49846416GA_10_a.jpg"
https://www.yoox.com/us/30008652LX/item#dept=clothingmen&queryID=84ebd60d4c23452eacfb3b7ba0fdba40,8 by YOOX,NULL,$44,Brown,,"These linen pants, designed with a cone leg and turn-ups at the bottom, have a tailored cut and offer maximum lightness. Made in Italy and equipped with belt loops at the waist, they are completed with pleating on the legs and a zipper and button closure.The model is wearing an Italian size M/48. This garment contains a Digital ID, meaning you can discover a world of exclusive content about your piece; scan the QR code on the item's care label.","https://www.yoox.com/images/items/30/30008652LX_10_f.jpg, https://www.yoox.com/images/items/30/30008652LX_10_r.jpg, https://www.yoox.com/images/items/30/30008652LX_10_d.jpg, https://www.yoox.com/images/items/30/30008652LX_10_e.jpg, https://www.yoox.com/images/items/30/30008652LX_10_a.jpg"
https://www.yoox.com/us/14479177TM/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,EMPORIO ARMANI,SWEATERS,$254,Marigold,"S, M, L","knitted, lightweight knit, no appliqués, multicolor, crewneck, long sleeves, without pockets, hand wash or dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/14/14479177TM_10_f.jpg, https://www.yoox.com/images/items/14/14479177TM_10_r.jpg, https://www.yoox.com/images/items/14/14479177TM_10_d.jpg, https://www.yoox.com/images/items/14/14479177TM_10_a.jpg"
https://www.yoox.com/us/30192429CQ/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,ANN DEMEULEMEESTER,CASUAL PANTS,$445,Black,"30, 34","plain weave, no appliqués, solid color, high waisted, straight leg, regular fit, button closing, multipockets, chinos","https://www.yoox.com/images/items/30/30192429CQ_10_f.jpg, https://www.yoox.com/images/items/30/30192429CQ_10_r.jpg, https://www.yoox.com/images/items/30/30192429CQ_10_d.jpg, https://www.yoox.com/images/items/30/30192429CQ_10_a.jpg"
https://www.yoox.com/us/12982911BL/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,McQ Alexander McQueen,HOODED SWEATSHIRTS,$95,White,"XXS, XS","sweatshirt fleece, no appliqués, solid color with print, hooded collar, long sleeves, french terry lining, single pocket, large sized","https://www.yoox.com/images/items/12/12982911BL_10_f.jpg, https://www.yoox.com/images/items/12/12982911BL_10_r.jpg, https://www.yoox.com/images/items/12/12982911BL_10_d.jpg, https://www.yoox.com/images/items/12/12982911BL_10_a.jpg"
https://www.yoox.com/us/16292974XJ/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,EMPORIO ARMANI,JACKETS,$190,Black,"38, 40, 42, 44","plain weave, brand logo, logo design, hooded collar, single-breasted , long sleeves, unlined, zipper closure, multipockets, generic outerwear","https://www.yoox.com/images/items/16/16292974XJ_10_f.jpg, https://www.yoox.com/images/items/16/16292974XJ_10_r.jpg, https://www.yoox.com/images/items/16/16292974XJ_10_d.jpg, https://www.yoox.com/images/items/16/16292974XJ_10_a.jpg"
https://www.yoox.com/us/10558225IG/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,POLO RALPH LAUREN,CHECKED SHIRTS,$137,Magenta,"S, M, L, XL, XXL","regular-fit shirt, flannel, tartan pattern, no appliqués, classic collar, long sleeves, buttoned cuffs, button fastenings, two chest pockets, machine wash or dry clean, tumble dry, this brand runs large","https://www.yoox.com/images/items/10/10558225IG_10_f.jpg, https://www.yoox.com/images/items/10/10558225IG_10_r.jpg, https://www.yoox.com/images/items/10/10558225IG_10_d.jpg, https://www.yoox.com/images/items/10/10558225IG_10_a.jpg"
https://www.yoox.com/us/13723785BI/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,DOLCE&GABBANA,CASUAL PANTS,$358,Black,"30, 32","velvet, sweatshirt fleece, brand logo, leopard-print, high waisted, tapered leg, drawstring closure, multipockets, regular fit","https://www.yoox.com/images/items/13/13723785BI_10_f.jpg, https://www.yoox.com/images/items/13/13723785BI_10_r.jpg, https://www.yoox.com/images/items/13/13723785BI_10_d.jpg, https://www.yoox.com/images/items/13/13723785BI_10_a.jpg"
https://www.yoox.com/us/10109934NP/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,SANDRO,POLO SHIRTS,$49,Ivory,,"piqué, brand logo, solid color, polo collar, short sleeves, button fastenings, no pockets","https://www.yoox.com/images/items/10/10109934NP_10_f.jpg, https://www.yoox.com/images/items/10/10109934NP_10_r.jpg, https://www.yoox.com/images/items/10/10109934NP_10_d.jpg, https://www.yoox.com/images/items/10/10109934NP_10_a.jpg"
https://www.yoox.com/us/10261047PC/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,DOMREBEL,T-SHIRTS,$100,Black,,"printed t-shirt, jersey, two-tone, print, crewneck, long sleeves, ribbed cuffs, machine wash, do not tumble dry","https://www.yoox.com/images/items/10/10261047PC_10_f.jpg, https://www.yoox.com/images/items/10/10261047PC_10_r.jpg, https://www.yoox.com/images/items/10/10261047PC_10_d.jpg, https://www.yoox.com/images/items/10/10261047PC_10_a.jpg"
https://www.yoox.com/us/16343261HX/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,DSQUARED2,DENIM JACKETS,$290,Blue,"34, 36, 38, 40","denim trucker jacket, denim, distressed, brand logo, solid color, medium wash, classic collar, single-breasted , long sleeves, unlined, button fastenings, multipockets, stretch, machine wash, do not bleach, do not tumble dry","https://www.yoox.com/images/items/16/16343261HX_10_f.jpg, https://www.yoox.com/images/items/16/16343261HX_10_r.jpg, https://www.yoox.com/images/items/16/16343261HX_10_d.jpg, https://www.yoox.com/images/items/16/16343261HX_10_a.jpg"
https://www.yoox.com/us/10449252JM/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,DIESEL,HOODED SWEATSHIRTS,$158,Black,"S, M, L, XL, XXL, XXXL","french terry, brand logo, solid color with appliqués, hooded, long sleeves, single pocket, hand wash, do not tumble dry, do not bleach","https://www.yoox.com/images/items/10/10449252JM_10_f.jpg, https://www.yoox.com/images/items/10/10449252JM_10_r.jpg, https://www.yoox.com/images/items/10/10449252JM_10_d.jpg, https://www.yoox.com/images/items/10/10449252JM_10_a.jpg"
https://www.yoox.com/us/10513117QW/item#dept=clothingmen&queryID=a0dce027a1ec6453b25b71ef2e0679d8,FERRAGAMO,PATTERNED SHIRTS,$254,Midnight blue,,"woven, brand logo, multicolor, classic collar, long sleeves, button fastenings, without pockets, hand wash or dry clean, do not bleach, do not tumble dry, regular-fit shirt","https://www.yoox.com/images/items/10/10513117QW_10_f.jpg, https://www.yoox.com/images/items/10/10513117QW_10_r.jpg, https://www.yoox.com/images/items/10/10513117QW_10_d.jpg, https://www.yoox.com/images/items/10/10513117QW_10_a.jpg"
https://www.yoox.com/us/13700715UO/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,DSQUARED2,DENIM PANTS,$176,Blue,,"denim, brand logo, solid color, medium wash, mid rise, straight leg, regular fit, button closing, five pockets, stretch","https://www.yoox.com/images/items/13/13700715UO_10_f.jpg, https://www.yoox.com/images/items/13/13700715UO_10_r.jpg, https://www.yoox.com/images/items/13/13700715UO_10_d.jpg, https://www.yoox.com/images/items/13/13700715UO_10_a.jpg"
https://www.yoox.com/us/30314117CS/item#dept=clothingmen&queryID=a0dce027a1ec6453b25b71ef2e0679d8,AMIRI,DENIM PANTS,$424,Blue,"30, 32, 34, 36, 38","denim, faded, brand logo, embroidered, leather trims, solid color with appliqués, light wash, high waisted, belt loops, regular fit, button fastenings, multipockets, do not dry clean, do not bleach, do not tumble dry, do not iron, contains non-textile parts of animal origin, baggy jeans","https://www.yoox.com/images/items/30/30314117CS_10_f.jpg, https://www.yoox.com/images/items/30/30314117CS_10_r.jpg, https://www.yoox.com/images/items/30/30314117CS_10_d.jpg, https://www.yoox.com/images/items/30/30314117CS_10_a.jpg"
https://www.yoox.com/us/49847936IT/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,ZEGNA,BLAZERS,$466,Brown,,"tweed, no appliqués, solid color, lapel collar, single-breasted , long sleeves, 2 buttons, multipockets, contains non-textile parts of animal origin, large sized, single-breasted jacket","https://www.yoox.com/images/items/49/49847936IT_10_f.jpg, https://www.yoox.com/images/items/49/49847936IT_10_r.jpg, https://www.yoox.com/images/items/49/49847936IT_10_e.jpg, https://www.yoox.com/images/items/49/49847936IT_10_a.jpg"
https://www.yoox.com/us/14446007DE/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,EMPORIO ARMANI,SWEATERS,$139,Beige,"S, M, L","knitted, lightweight knit, no appliqués, two-tone, crewneck, long sleeves, no pockets","https://www.yoox.com/images/items/14/14446007DE_10_f.jpg, https://www.yoox.com/images/items/14/14446007DE_10_r.jpg, https://www.yoox.com/images/items/14/14446007DE_10_d.jpg, https://www.yoox.com/images/items/14/14446007DE_10_a.jpg"
https://www.yoox.com/us/13798891VT/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,DOLCE&GABBANA,CASUAL PANTS,$329,Black,"28, 34, 36","jacquard, grosgrain, no appliqués, two-tone, mid rise, belt loops, tapered leg, regular fit, zipper closure, multipockets","https://www.yoox.com/images/items/13/13798891VT_10_f.jpg, https://www.yoox.com/images/items/13/13798891VT_10_r.jpg, https://www.yoox.com/images/items/13/13798891VT_10_d.jpg, https://www.yoox.com/images/items/13/13798891VT_10_a.jpg"
https://www.yoox.com/us/16278772IM/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,VERSACE JEANS COUTURE,COATS,$347,Camel,,"techno fabric, brand logo, two-tone, hooded collar, single-breasted , long sleeves, fully lined, snap buttons fastening, zipper closure, multipockets, stretch, single-breasted jacket","https://www.yoox.com/images/items/16/16278772IM_10_f.jpg, https://www.yoox.com/images/items/16/16278772IM_10_r.jpg, https://www.yoox.com/images/items/16/16278772IM_10_d.jpg, https://www.yoox.com/images/items/16/16278772IM_10_a.jpg"
https://www.yoox.com/us/30286739CX/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,DIESEL,DENIM PANTS,$156,Black,"28W, 32L, 29W, 32L, 30W, 32L, 31W, 32L, 32W, 32L, 33W, 32L, 34W, 32L","denim, faded, side seam stripes, solid color, colored wash, harem cut, belt loops, tapered leg, slim-leg pants, button fastenings, multipockets, stretch, do not dry clean, do not tumble dry, do not bleach, model: 1979 sleenker, skinny model","https://www.yoox.com/images/items/30/30286739CX_10_f.jpg, https://www.yoox.com/images/items/30/30286739CX_10_r.jpg, https://www.yoox.com/images/items/30/30286739CX_10_d.jpg, https://www.yoox.com/images/items/30/30286739CX_10_a.jpg"
https://www.yoox.com/us/16369847PJ/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,EMPORIO ARMANI,SHELL JACKETS,$338,Light grey,"36, 40","down jacket, shell, coated effect, brand logo, detachable application, two-tone, turtleneck, single-breasted , long sleeves, duck down filling, zipper fastening, multipockets, contains non-textile parts of animal origin, dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/16/16369847PJ_10_f.jpg, https://www.yoox.com/images/items/16/16369847PJ_10_r.jpg, https://www.yoox.com/images/items/16/16369847PJ_10_d.jpg, https://www.yoox.com/images/items/16/16369847PJ_10_a.jpg"
https://www.yoox.com/us/39974667GH/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,BROOKSFIELD,SWEATERS,$59,Camel,"38, 40","knitted, no appliqués, solid color, round collar, lightweight sweater, long sleeves, no pockets","https://www.yoox.com/images/items/39/39974667GH_10_f.jpg, https://www.yoox.com/images/items/39/39974667GH_10_r.jpg"
https://www.yoox.com/us/16343059AH/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,DSQUARED2,SHELL JACKETS,$321,Blue,"36, 38, 40","shell, knitted, medium-weight knit, no appliqués, geometric-print, v-neck, single-breasted , short sleeves, goose down interior, no pockets, contains non-textile parts of animal origin, single-breasted jacket","https://www.yoox.com/images/items/16/16343059AH_10_f.jpg, https://www.yoox.com/images/items/16/16343059AH_10_r.jpg, https://www.yoox.com/images/items/16/16343059AH_10_e.jpg, https://www.yoox.com/images/items/16/16343059AH_10_a.jpg"
https://www.yoox.com/us/16371743WU/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,MOOSE KNUCKLES,SHELL JACKETS,$749,Black,"S, M","down coat, shell, shearling, solid color, brand logo, detachable hood, single-breasted , long sleeves, ribbed cuffs, goose down interior, zipper fastening, snap fastenings, multipockets, contains non-textile parts of animal origin, dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/16/16371743WU_10_f.jpg, https://www.yoox.com/images/items/16/16371743WU_10_r.jpg, https://www.yoox.com/images/items/16/16371743WU_10_d.jpg, https://www.yoox.com/images/items/16/16371743WU_10_a.jpg"
https://www.yoox.com/us/14468206VW/item#dept=clothingmen&queryID=754eb256a709a9245e0115ffbf0334b8,CROSSLEY,SWEATERS,$49,Black,S,"knitted, lightweight knit, no appliqués, solid color, polo collar, short sleeves, without pockets, machine wash or dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/14/14468206VW_10_f.jpg, https://www.yoox.com/images/items/14/14468206VW_10_r.jpg, https://www.yoox.com/images/items/14/14468206VW_10_d.jpg, https://www.yoox.com/images/items/14/14468206VW_10_a.jpg"
https://www.yoox.com/us/10050833EF/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,JUST CAVALLI,T-SHIRTS,$50,Khaki,"XXS, XS","printed t-shirt, jersey, two-tone, brand logo, crewneck, short sleeves, machine wash, do not tumble dry","https://www.yoox.com/images/items/10/10050833EF_10_f.jpg, https://www.yoox.com/images/items/10/10050833EF_10_r.jpg, https://www.yoox.com/images/items/10/10050833EF_10_d.jpg, https://www.yoox.com/images/items/10/10050833EF_10_a.jpg"
https://www.yoox.com/us/16262459FQ/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,DUNHILL,SHELL JACKETS,$282,Navy,,"techno fabric, leather, quilted, no appliqués, multicolor pattern, classic neckline, single-breasted , long sleeves, internal padding, zipper closure, multipockets, pocket with snap fasteners, contains non-textile parts of animal origin, single-breasted jacket","https://www.yoox.com/images/items/16/16262459FQ_10_f.jpg, https://www.yoox.com/images/items/16/16262459FQ_10_r.jpg, https://www.yoox.com/images/items/16/16262459FQ_10_d.jpg, https://www.yoox.com/images/items/16/16262459FQ_10_a.jpg"
https://www.yoox.com/us/16334166CK/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,TRUSSARDI,JACKETS,$77,Black,"36, 38, 40, 42, 44","shell, brand logo, solid color, hooded, single-breasted , long sleeves, fully lined, zipper fastening, single pocket, stretch, windbreaker model","https://www.yoox.com/images/items/16/16334166CK_10_f.jpg, https://www.yoox.com/images/items/16/16334166CK_10_r.jpg, https://www.yoox.com/images/items/16/16334166CK_10_d.jpg, https://www.yoox.com/images/items/16/16334166CK_10_a.jpg"
https://www.yoox.com/us/16002911CV/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,WOOLRICH,BOMBERS,$110,Red,"XXS, US, XS, US, L, US","knitted, techno fabric, logo, basic solid color, single-breasted , snap buttons fastening, round collar, multipockets, long sleeves, fully lined","https://www.yoox.com/images/items/16/16002911CV_10_f.jpg, https://www.yoox.com/images/items/16/16002911CV_10_r.jpg"
https://www.yoox.com/us/30160396VM/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,PALM ANGELS,CASUAL PANTS,$375,Khaki,,"gabardine, brand logo, side seam stripes, multicolor pattern, high waisted, belt loops, straight leg, regular fit, hook-and-eye closure, zipper closure, multipockets, pants","https://www.yoox.com/images/items/30/30160396VM_10_f.jpg, https://www.yoox.com/images/items/30/30160396VM_10_r.jpg, https://www.yoox.com/images/items/30/30160396VM_10_d.jpg, https://www.yoox.com/images/items/30/30160396VM_10_a.jpg"
https://www.yoox.com/us/10514498EO/item#dept=clothingmen&queryID=754eb256a709a9245e0115ffbf0334b8,POLO RALPH LAUREN,POLO SHIRTS,$90,Navy,"S, M, L, XL","piqué, embroidered logo, striped, polo collar, short sleeves, button fastenings, side slit hemline, machine wash or dry clean, tumble dry, designed for a loose fit","https://www.yoox.com/images/items/10/10514498EO_10_f.jpg, https://www.yoox.com/images/items/10/10514498EO_10_r.jpg, https://www.yoox.com/images/items/10/10514498EO_10_d.jpg, https://www.yoox.com/images/items/10/10514498EO_10_a.jpg"
https://www.yoox.com/us/16237188WJ/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,HOMEWARD CLOTHES,SHELL JACKETS,$85,Midnight blue,"S, M, L, XL","shell, quilted, brand logo, solid color, hooded, single-breasted , long sleeves, synthetic filling, multipockets, zipped pockets, stretch, single-breasted blazer","https://www.yoox.com/images/items/16/16237188WJ_10_f.jpg, https://www.yoox.com/images/items/16/16237188WJ_10_r.jpg, https://www.yoox.com/images/items/16/16237188WJ_10_d.jpg, https://www.yoox.com/images/items/16/16237188WJ_10_a.jpg"
https://www.yoox.com/us/16225341SO/item#dept=clothingmen&queryID=de6ce6ef4e6a809b0ef2e1bde7b692d1,ESEMPLARE,BOMBERS,$180,Dark green,"M, L, XL, XXL, 3XL","shell, no appliqués, solid color, turtleneck, single-breasted , long sleeves, zipper fastening, multipockets, stretch, bomber jacket","https://www.yoox.com/images/items/16/16225341SO_10_f.jpg, https://www.yoox.com/images/items/16/16225341SO_10_r.jpg, https://www.yoox.com/images/items/16/16225341SO_10_d.jpg, https://www.yoox.com/images/items/16/16225341SO_10_a.jpg"
